AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO;TRA_HOM_01;TRA_HOM_02;TRA_HOM_03;TRA_HOM_04;TRA_HOM_06;TRA_HOM_05;TRA_HOM_07;TRA_HOM_08;TRA_HOM_TO;TRA_MUJ_01;TRA_MUJ_02;TRA_MUJ_03;TRA_MUJ_04;TRA_MUJ_05;TRA_MUJ_06;TRA_MUJ_07;TRA_MUJ_08;TRA_MUJ_TO
2010;6213;8;ESCUELA PARTICULAR SAGRADA FAMILIA;9;9105;FREIRE;3;2;110;0;1;2;1;0;0;0;0;4;2;2;0;3;3;0;0;0;10;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6214;6;ESCUELA PARTICULAR RENACER;9;9111;NUEVA IMPERIAL;3;2;110;1;2;4;5;2;9;5;11;39;1;3;1;3;2;6;3;3;22;1;0;0;0;0;2;0;1;4;0;1;1;0;3;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;3;0;4;0;0;0;0;0;0;0;0;0
2010;6216;2;ESCUELA PARTICULAR SAN ANTONIO;9;9105;FREIRE;3;2;110;0;7;3;7;5;3;4;10;39;6;3;2;4;8;5;8;6;42;1;0;0;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6217;0;ESCUELA PARTICULAR RUCAHUE;9;9105;FREIRE;3;2;110;2;4;0;3;0;1;0;0;10;2;1;0;0;6;0;0;0;9;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;2
2010;6219;7;ESCUELA PARTICULAR TRAPILHUE;9;9105;FREIRE;3;2;110;5;10;4;4;4;9;6;7;49;10;7;4;6;2;10;8;9;56;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0
2010;6220;0;ESCUELA PARTICULAR PATRIA NUEVA;9;9105;FREIRE;3;2;110;8;7;7;6;3;7;5;15;58;8;3;8;5;8;7;7;6;52;1;1;4;0;1;0;1;0;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;3;0;0;3;3;0;1;1;0;8
2010;6221;9;ESCUELA PARTICULAR SAN ROQUE;9;9105;FREIRE;3;2;110;1;0;0;0;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2010;6222;7;ESCUELA PARTICULAR SANTA ELENA;9;9105;FREIRE;3;2;110;0;3;1;2;4;1;0;0;11;2;0;1;2;0;2;0;0;7;0;1;0;0;2;0;0;0;3;0;1;0;0;0;1;0;0;2;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2010;6223;5;LICEO DE CIENCIAS Y HUMANIDADES;9;9114;PITRUFQUÉN;2;1;310;68;79;51;66;0;0;0;0;264;56;77;59;66;0;0;0;0;258;4;3;2;2;0;0;0;0;11;8;2;3;1;0;0;0;0;14;3;2;2;1;0;0;0;0;8;6;6;2;4;0;0;0;0;18;7;16;2;2;0;0;0;0;27;5;7;4;0;0;0;0;0;16
2010;6223;5;LICEO DE CIENCIAS Y HUMANIDADES;9;9114;PITRUFQUÉN;2;1;363;4;0;9;0;0;0;0;0;13;7;0;8;0;0;0;0;0;15;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;5;5;0;1;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2010;6223;5;LICEO DE CIENCIAS Y HUMANIDADES;9;9114;PITRUFQUÉN;2;1;763;11;0;11;15;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0;8;5;0;0;0;0;18;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010;6224;3;ESCUELA UNION LATINOAMERICANA;9;9114;PITRUFQUÉN;2;1;110;27;27;26;34;30;37;31;36;248;27;19;19;22;24;25;38;21;195;3;3;1;2;3;2;9;5;28;1;0;2;1;2;1;2;3;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;6;6;2;1;2;2;2;23;1;3;0;1;2;3;0;1;11
2010;6225;1;ESCUELA JUAN BTA. CHESTA CH.;9;9114;PITRUFQUÉN;2;1;110;11;19;14;18;12;18;12;12;116;10;8;8;12;14;12;22;14;100;0;3;0;0;2;2;1;0;8;0;2;0;1;1;1;2;0;7;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;3;0;1;1;1;1;0;1;8;1;3;0;0;1;1;2;2;10
2010;6227;8;ESCUELA LAS AMERICAS;9;9114;PITRUFQUÉN;2;1;110;16;13;23;14;25;19;22;27;159;13;21;10;19;18;21;16;22;140;0;1;2;0;2;2;0;0;7;0;3;1;0;0;3;0;0;7;3;0;0;0;0;0;0;0;3;5;0;0;1;0;0;0;1;7;1;2;1;1;2;0;1;5;13;0;0;2;0;3;1;2;1;9
2010;6228;6;ESCUELA RIO TOLTEN;9;9114;PITRUFQUÉN;2;1;165;6;4;10;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;3;7;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010;6230;8;LICEO MUNICIPAL LA FRONTERA;9;9114;PITRUFQUÉN;2;1;110;7;7;9;5;8;6;6;11;59;4;8;6;4;8;8;4;7;49;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;2;0;0;1;0;0;1;0;0;2;0;0;0;1;0;0;0;0;1
2010;6230;8;LICEO MUNICIPAL LA FRONTERA;9;9114;PITRUFQUÉN;2;1;310;6;13;0;0;0;0;0;0;19;13;13;0;0;0;0;0;0;26;2;4;0;0;0;0;0;0;6;3;1;0;0;0;0;0;0;4;5;1;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;3;2;3;0;0;0;0;0;0;5
2010;6230;8;LICEO MUNICIPAL LA FRONTERA;9;9114;PITRUFQUÉN;2;1;610;0;0;10;8;0;0;0;0;18;0;0;14;8;0;0;0;0;22;0;0;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0;2;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;1;0;0;0;0;0;1
2010;6231;6;ESC. BASICA LOS GALPONES;9;9114;PITRUFQUÉN;2;2;110;3;6;4;3;2;2;3;3;26;1;1;3;1;4;1;5;2;18;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;2
2010;6232;4;ESCUELA MUNICIPAL POLUL;9;9114;PITRUFQUÉN;2;2;110;1;0;1;0;1;1;0;0;4;2;1;1;0;0;3;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2010;6237;5;ESCUELA NUEVO HORIZONTE;9;9114;PITRUFQUÉN;2;2;110;3;1;1;1;4;1;7;2;20;2;2;2;5;1;2;8;3;25;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3;1;0;0;0;0;0;0;0;1
2010;6244;8;ESCUELA SUSANA ORTIZ;9;9114;PITRUFQUÉN;2;2;110;1;1;0;3;0;0;3;4;12;2;3;0;4;1;2;2;7;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;3;1;1;0;0;1;0;0;0;3
2010;6245;6;ESCUELA EL ESFUERZO;9;9114;PITRUFQUÉN;2;2;110;3;1;3;2;2;0;0;0;11;0;1;0;1;1;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6246;4;ESCUELA LOICA;9;9114;PITRUFQUÉN;2;2;110;1;0;0;1;0;0;0;0;2;0;3;2;3;1;2;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6248;0;ESCUELA CHADA;9;9114;PITRUFQUÉN;2;2;110;0;1;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6249;9;ESCUELA SAN RAMON;9;9114;PITRUFQUÉN;2;2;110;0;2;0;1;3;1;0;0;7;0;2;0;4;1;1;0;0;8;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2010;6251;0;ESCUELA RESERVA FORESTAL MAHUIDANCHI;9;9114;PITRUFQUÉN;2;2;110;2;1;2;5;3;4;5;2;24;1;3;1;4;7;1;3;4;24;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;3;0;0;0;0;1;0;0;0;1
2010;6252;9;LICEO POLITECNICO PITRUFQUEN;9;9114;PITRUFQUÉN;3;1;410;12;14;13;12;0;0;0;0;51;14;25;16;17;0;0;0;0;72;0;0;1;0;0;0;0;0;1;4;2;2;5;0;0;0;0;13;2;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;1;1;1;1;0;0;0;0;4;0;4;6;0;0;0;0;0;10
2010;6252;9;LICEO POLITECNICO PITRUFQUEN;9;9114;PITRUFQUÉN;3;1;510;90;84;98;98;0;0;0;0;370;1;6;8;10;0;0;0;0;25;19;6;10;1;0;0;0;0;36;0;0;1;1;0;0;0;0;2;15;5;5;1;0;0;0;0;26;2;0;3;1;0;0;0;0;6;9;4;6;1;0;0;0;0;20;1;0;0;0;0;0;0;0;1
2010;6252;9;LICEO POLITECNICO PITRUFQUEN;9;9114;PITRUFQUÉN;3;1;610;6;6;12;8;0;0;0;0;32;32;40;32;35;0;0;0;0;139;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;3
2010;6253;7;COMPLEJO EDUC.MONSENOR GUILLERMO HARTL;9;9114;PITRUFQUÉN;3;1;310;8;12;39;37;0;0;0;0;96;26;27;65;47;0;0;0;0;165;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;3;1;0;0;0;0;5;0;0;2;0;0;0;0;0;2;0;1;3;0;0;0;0;0;4
2010;6253;7;COMPLEJO EDUC.MONSENOR GUILLERMO HARTL;9;9114;PITRUFQUÉN;3;1;363;6;0;13;0;0;0;0;0;19;5;0;20;0;0;0;0;0;25;2;0;1;0;0;0;0;0;3;4;0;2;0;0;0;0;0;6;4;0;6;0;0;0;0;0;10;3;0;11;0;0;0;0;0;14;0;0;2;0;0;0;0;0;2;0;0;2;0;0;0;0;0;2
2010;6253;7;COMPLEJO EDUC.MONSENOR GUILLERMO HARTL;9;9114;PITRUFQUÉN;3;1;410;17;12;8;8;0;0;0;0;45;15;19;31;28;0;0;0;0;93;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1
2010;6253;7;COMPLEJO EDUC.MONSENOR GUILLERMO HARTL;9;9114;PITRUFQUÉN;3;1;463;0;0;0;3;0;0;0;0;3;0;0;0;10;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6253;7;COMPLEJO EDUC.MONSENOR GUILLERMO HARTL;9;9114;PITRUFQUÉN;3;1;510;55;51;29;35;0;0;0;0;170;68;71;21;25;0;0;0;0;185;4;3;5;1;0;0;0;0;13;4;3;2;1;0;0;0;0;10;4;1;1;0;0;0;0;0;6;1;2;6;0;0;0;0;0;9;0;0;2;1;0;0;0;0;3;2;3;0;0;0;0;0;0;5
2010;6253;7;COMPLEJO EDUC.MONSENOR GUILLERMO HARTL;9;9114;PITRUFQUÉN;3;1;610;14;12;10;10;0;0;0;0;46;18;15;19;21;0;0;0;0;73;0;0;3;1;0;0;0;0;4;0;2;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;1;1;1;0;0;0;0;0;3;0;1;2;0;0;0;0;0;3
2010;6254;5;COLEGIO MADRES DOMINICAS;9;9114;PITRUFQUÉN;3;1;110;34;40;25;34;27;35;35;36;266;52;41;36;39;48;51;50;62;379;1;3;4;3;11;7;6;0;35;2;4;3;3;5;6;2;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;1;0;1;1;9;1;1;1;1;0;1;3;2;10
2010;6256;1;ESCUELA PARTICULAR MANHUE;9;9114;PITRUFQUÉN;3;2;110;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6258;8;ESCUELA PARTICULAR ALTO MIRADOR;9;9114;PITRUFQUÉN;3;2;110;0;1;3;0;0;2;0;0;6;0;0;0;1;2;1;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2010;6259;6;ESCUELA PARTICULAR CARILAFQUEN;9;9114;PITRUFQUÉN;3;2;110;3;3;0;0;0;0;0;0;6;1;1;1;1;2;3;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6262;6;ESCUELA PARTICULAR RESERVA RAIN;9;9114;PITRUFQUÉN;3;2;110;3;3;6;3;3;3;5;7;33;0;6;5;5;6;7;1;6;36;1;0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1
2010;6263;4;ESCUELA PARTICULAR MUNE BAJO;9;9114;PITRUFQUÉN;3;2;110;0;2;0;1;0;2;0;0;5;2;1;8;0;2;0;0;0;13;0;2;2;0;0;0;0;0;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6264;2;ESCUELA PARTICULAR QUILQUILCO;9;9114;PITRUFQUÉN;3;2;110;1;1;1;2;1;2;0;0;8;1;2;2;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;2
2010;6267;7;LICEO PARTICULAR SUBV.QUINQUE;9;9114;PITRUFQUÉN;3;2;110;7;13;19;13;15;17;21;21;126;10;8;15;10;12;11;18;18;102;0;1;1;0;0;0;2;0;4;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;2;0;0;0;0;0;1;0;1;2;1;0;2;0;0;0;1;1;5;1;0;0;0;0;1;0;1;3
2010;6267;7;LICEO PARTICULAR SUBV.QUINQUE;9;9114;PITRUFQUÉN;3;2;310;17;20;4;8;0;0;0;0;49;7;9;5;8;0;0;0;0;29;5;5;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;2;4;4;2;3;0;0;0;0;13;0;1;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;2
2010;6268;5;ESCUELA PARTICULAR HUEFEL COMUY;9;9114;PITRUFQUÉN;3;2;110;4;0;4;5;7;2;4;5;31;6;5;3;4;1;6;6;6;37;0;0;1;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2010;6269;3;COMPLEJO EDUCACIONAL ANDRES A. GORBEA;9;9107;GORBEA;2;1;310;11;9;4;6;0;0;0;0;30;12;15;3;4;0;0;0;0;34;6;3;0;0;0;0;0;0;9;1;4;0;1;0;0;0;0;6;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2
2010;6269;3;COMPLEJO EDUCACIONAL ANDRES A. GORBEA;9;9107;GORBEA;2;1;363;8;0;11;0;0;0;0;0;19;10;0;10;0;0;0;0;0;20;5;0;4;0;0;0;0;0;9;3;0;4;0;0;0;0;0;7;15;0;3;0;0;0;0;0;18;14;0;3;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6269;3;COMPLEJO EDUCACIONAL ANDRES A. GORBEA;9;9107;GORBEA;2;1;610;0;0;7;9;0;0;0;0;16;0;0;7;22;0;0;0;0;29;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2010;6269;3;COMPLEJO EDUCACIONAL ANDRES A. GORBEA;9;9107;GORBEA;2;1;710;6;9;6;4;0;0;0;0;25;18;13;10;4;0;0;0;0;45;5;7;1;0;0;0;0;0;13;2;1;2;0;0;0;0;0;5;6;0;2;0;0;0;0;0;8;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010;6270;7;LICEO JOSE VICTORINO LASTARRIA;9;9107;GORBEA;2;1;110;2;9;16;10;8;9;8;9;71;7;10;2;12;8;6;11;14;70;3;1;1;1;3;5;5;0;19;1;2;1;0;2;0;1;0;7;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;5;1;0;0;0;1;1;0;0;3
2010;6270;7;LICEO JOSE VICTORINO LASTARRIA;9;9107;GORBEA;2;1;310;16;13;0;0;0;0;0;0;29;16;8;0;0;0;0;0;0;24;4;3;0;0;0;0;0;0;7;5;1;0;0;0;0;0;0;6;5;1;0;0;0;0;0;0;6;0;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
2010;6270;7;LICEO JOSE VICTORINO LASTARRIA;9;9107;GORBEA;2;1;510;0;0;7;7;0;0;0;0;14;0;0;2;0;0;0;0;0;2;0;0;4;0;0;0;0;0;4;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6270;7;LICEO JOSE VICTORINO LASTARRIA;9;9107;GORBEA;2;1;610;0;0;2;4;0;0;0;0;6;0;0;10;9;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6271;5;ESCUELA BASICA CINCO;9;9107;GORBEA;2;1;110;15;8;15;16;29;18;27;22;150;9;14;16;17;22;24;14;24;140;0;1;1;3;2;3;2;0;12;0;1;1;0;0;0;0;0;2;0;1;0;0;0;0;2;0;3;1;0;0;0;0;0;0;0;1;2;0;2;0;1;1;2;1;9;1;2;1;2;0;1;1;1;9
2010;6272;3;ESCUELA BASICA LICARAYEN;9;9107;GORBEA;2;1;110;9;6;7;8;8;12;5;13;68;11;12;12;8;6;8;8;9;74;3;1;0;0;1;1;2;0;8;0;0;0;0;1;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;4;0;2;0;0;0;0;1;0;3
2010;6273;1;ESC.PRESBITERO JOSE AGUSTIN GOMEZ Z.;9;9107;GORBEA;2;1;110;18;13;9;19;21;31;25;20;156;23;15;17;11;23;22;24;25;160;3;3;1;0;2;2;5;0;16;1;3;5;0;2;0;2;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;16;2;0;2;0;0;4;3;27;7;1;0;0;2;2;2;2;16
2010;6276;6;ESCUELA BASICA MUNICIPAL SAN JUSTO;9;9107;GORBEA;2;2;110;1;4;2;0;3;1;0;0;11;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6277;4;ESCUELA BASICA LAS QUINIENTAS;9;9107;GORBEA;2;2;110;1;0;1;0;0;0;0;0;2;1;1;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;1;1;0;1;0;0;0;0;3
2010;6278;2;ESCUELA MANTAHUE;9;9107;GORBEA;2;2;110;0;3;0;1;0;3;0;0;7;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6279;0;ESCUELA MELIRREHUE;9;9107;GORBEA;2;2;110;2;0;0;0;0;1;0;0;3;1;0;2;0;0;0;0;0;3;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6280;4;ESCUELA BASICA EL RINCO;9;9107;GORBEA;2;2;110;0;1;1;0;0;2;0;0;4;1;0;2;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6281;2;ESCUELA EL LIUCO;9;9107;GORBEA;2;2;110;1;1;2;2;2;0;0;0;8;0;0;3;0;1;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
2010;6282;0;ESCUELA EL LAUREL;9;9107;GORBEA;2;2;110;0;1;0;2;0;0;0;0;3;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6283;9;ESCUELA CUARTA FAJA;9;9107;GORBEA;2;2;110;3;3;0;0;1;2;0;0;9;1;2;2;1;2;1;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6284;7;ESCUELA BASICA EL RAUCO;9;9107;GORBEA;2;2;110;0;0;0;1;2;0;0;0;3;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;6285;5;ESCUELA BASICA LOS PERALES;9;9107;GORBEA;2;1;110;8;9;10;11;5;7;6;9;65;10;9;14;6;8;3;15;7;72;1;0;1;0;1;3;5;0;11;1;2;3;1;1;1;1;1;11;1;0;0;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;2;0;0;0;3;1;0;1;7;0;1;0;0;2;0;0;1;4
2010;6286;3;ESCUELA LOS PLANCHADOS;9;9107;GORBEA;2;2;110;0;0;1;1;0;1;0;0;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
