AGNO;RBD;DV_RBD;NOM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO;TRA_HOM_01;TRA_HOM_02;TRA_HOM_03;TRA_HOM_04;TRA_HOM_05;TRA_HOM_06;TRA_HOM_07;TRA_HOM_08;TRA_HOM_TO;TRA_MUJ_01;TRA_MUJ_02;TRA_MUJ_03;TRA_MUJ_04;TRA_MUJ_05;TRA_MUJ_06;TRA_MUJ_07;TRA_MUJ_08;TRA_MUJ_TO;SI_HOM_01;SI_HOM_02;SI_HOM_03;SI_HOM_04;SI_HOM_05;SI_HOM_06;SI_HOM_07;SI_HOM_08;SI_HOM_TO;SI_MUJ_01;SI_MUJ_02;SI_MUJ_03;SI_MUJ_04;SI_MUJ_05;SI_MUJ_06;SI_MUJ_07;SI_MUJ_08;SI_MUJ_TO
2012;4317;6;ESCUELA LOS AROMOS;8;8312;TUCAPEL;2;1;110;0;0;1;0;2;0;0;0;3;2;3;0;0;2;3;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4320;6;ESCUELA LAS ASTAS;8;8312;TUCAPEL;2;1;110;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4321;4;ESCUELA LOMAS DE TUCAPEL;8;8312;TUCAPEL;2;1;110;0;0;0;1;0;1;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4322;2;ESCUELA MANIHUAL;8;8312;TUCAPEL;2;1;110;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4323;0;ESCUELA LA COLONIA;8;8312;TUCAPEL;2;1;110;0;1;0;1;2;0;0;0;4;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4324;9;LICEO  DOCTOR VICTOR RIOS RUIZ;8;8302;ANTUCO;2;0;110;10;15;25;14;18;15;22;30;149;16;15;20;12;17;15;30;27;152;2;0;1;0;0;1;8;0;12;0;0;0;0;0;1;1;2;4;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;4;2;3;0;1;1;0;0;11;2;0;0;0;1;2;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4324;9;LICEO  DOCTOR VICTOR RIOS RUIZ;8;8302;ANTUCO;2;0;310;29;15;21;15;0;0;0;0;80;23;18;23;15;0;0;0;0;79;12;2;2;4;0;0;0;0;20;5;0;2;1;0;0;0;0;8;4;1;1;2;0;0;0;0;8;2;1;2;5;0;0;0;0;10;0;1;1;0;0;0;0;0;2;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4327;3;ESCUELA VOLCAN ANTUCO;8;8302;ANTUCO;2;1;110;1;2;1;1;0;0;0;0;5;0;2;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4328;1;ESCUELA BASICA CERRO PILQUE;8;8302;ANTUCO;2;1;110;0;4;0;4;3;3;0;0;14;1;1;1;3;1;0;0;0;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4330;3;ESCUELA OLGA RIOS DE PINOCHET;8;8302;ANTUCO;2;1;110;3;0;1;0;0;0;0;0;4;1;0;1;1;1;1;0;0;5;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4331;1;LICEO FRANCISCO BASCUNAN GUERRERO;8;8309;QUILLECO;2;0;110;20;14;19;15;19;12;14;23;136;19;19;12;18;18;14;17;18;135;2;2;0;0;3;1;3;0;11;1;0;0;0;0;0;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;1;2;0;1;9;1;1;2;2;1;0;1;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4331;1;LICEO FRANCISCO BASCUNAN GUERRERO;8;8309;QUILLECO;2;0;310;8;11;11;15;0;0;0;0;45;3;5;6;12;0;0;0;0;26;1;3;1;0;0;0;0;0;5;1;3;0;0;0;0;0;0;4;2;3;4;0;0;0;0;0;9;3;1;2;0;0;0;0;0;6;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4331;1;LICEO FRANCISCO BASCUNAN GUERRERO;8;8309;QUILLECO;2;0;410;18;18;12;7;0;0;0;0;55;19;20;10;17;0;0;0;0;66;0;1;1;1;0;0;0;0;3;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;1;1;1;0;0;0;0;3;1;1;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4333;8;LICEO ISABEL RIQUELME;8;8309;QUILLECO;2;0;110;14;8;12;11;13;18;10;9;95;12;14;14;16;6;21;11;16;110;0;1;0;1;0;1;4;1;8;0;1;0;0;0;1;1;0;3;0;0;0;0;1;0;0;3;4;0;0;0;0;0;0;0;1;1;1;1;3;1;0;1;1;2;10;3;1;0;0;1;1;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4333;8;LICEO ISABEL RIQUELME;8;8309;QUILLECO;2;0;310;11;8;10;10;0;0;0;0;39;13;11;16;1;0;0;0;0;41;10;0;0;1;0;0;0;0;11;7;1;1;0;0;0;0;0;9;3;2;0;0;0;0;0;0;5;3;1;1;1;0;0;0;0;6;1;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4333;8;LICEO ISABEL RIQUELME;8;8309;QUILLECO;2;0;610;0;0;0;2;0;0;0;0;2;0;0;0;8;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4334;6;ESCUELA BASICA VILLA MERCEDES;8;8309;QUILLECO;2;0;110;10;9;18;13;10;12;14;14;100;15;10;14;9;14;12;17;10;101;2;0;1;0;0;0;0;0;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;0;1;0;0;1;9;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4335;4;ESCUELA BASICA NUEVO AMANECER;8;8309;QUILLECO;2;1;110;0;0;3;2;1;2;0;0;8;1;0;1;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4337;0;ESCUELA BASICA LA HOYADA;8;8309;QUILLECO;2;1;110;0;1;1;0;0;1;0;0;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4338;9;ESCUELA BASICA CANICURA;8;8309;QUILLECO;2;1;110;1;0;0;5;0;0;0;0;6;1;2;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4339;7;ESCUELA BASICA CENTINELA;8;8309;QUILLECO;2;1;110;1;2;0;0;0;0;0;0;3;0;0;1;1;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4340;0;ESCUELA PROFESORA ALBERTINA SANCHEZ;8;8309;QUILLECO;2;1;110;1;0;0;0;1;0;0;0;2;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4341;9;ESCUELA LAS ARENAS;8;8309;QUILLECO;2;1;110;3;0;3;0;0;0;0;0;6;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4342;7;ESCUELA ERMINDA GOMEZ DE POLIC.;8;8309;QUILLECO;2;1;110;0;0;0;0;2;1;0;0;3;1;1;0;0;1;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4345;1;ESCUELA BASICA RIO PARDO;8;8309;QUILLECO;2;1;110;0;1;0;2;2;2;0;0;7;1;1;2;1;0;2;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4347;8;ESCUELA BLANCA ESTRELLA;8;8309;QUILLECO;2;1;110;1;0;1;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4348;6;ESCUELA BASICA EL ESFUERZO;8;8309;QUILLECO;2;1;110;3;2;0;2;2;2;3;1;15;2;2;5;5;1;3;1;3;22;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4349;4;ESCUELA BASICA LA MESETA;8;8309;QUILLECO;2;1;110;1;0;1;1;2;0;0;0;5;0;0;3;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4350;8;ESCUELA PARTICULAR LAS AGUILAS;8;8309;QUILLECO;3;1;110;0;1;0;2;0;1;0;0;4;2;1;2;1;0;0;0;0;6;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4351;6;ESCUELA MSR.OROZIMBO FUENZALIDA;8;8309;QUILLECO;3;1;110;3;1;3;1;5;2;1;2;18;1;1;0;1;1;5;2;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;4;0;1;1;0;0;2;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4352;4;ESCUELA BASICA ENRIQUE BERNSTEIN C.;8;8311;SANTA BARBARA;2;0;110;13;16;18;10;17;22;31;37;164;15;15;16;18;11;18;23;28;144;1;1;3;0;0;1;1;0;7;0;0;0;0;1;0;0;1;2;2;2;0;0;1;0;0;0;5;0;1;0;0;0;1;0;1;3;1;2;0;1;0;1;2;2;9;0;2;2;0;0;2;1;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4353;2;LICEO CARDENAL ANTONIO SAMORE;8;8311;SANTA BARBARA;2;0;310;36;52;34;45;0;0;0;0;167;54;49;51;74;0;0;0;0;228;11;3;4;0;0;0;0;0;18;7;3;3;0;0;0;0;0;13;9;10;4;0;0;0;0;0;23;2;5;5;1;0;0;0;0;13;19;3;10;1;0;0;0;0;33;15;10;3;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4354;0;ESCUELA FRONTERIZA DE CONCENTRACION;8;8314;ALTO BIOBIO;2;1;110;12;11;11;15;12;12;17;21;111;15;20;11;18;16;13;17;17;127;3;4;0;0;2;3;4;0;16;2;1;0;0;3;1;2;0;9;0;0;0;0;0;0;4;0;4;0;1;0;0;0;4;0;2;7;2;1;2;0;1;4;2;0;12;1;2;0;1;0;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4355;9;ESCUELA DE E.G.B. EL HUACHI;8;8311;SANTA BARBARA;2;1;110;4;2;6;6;5;4;5;10;42;4;2;1;4;5;4;3;4;27;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4356;7;ESCUELA LOS BOLDOS;8;8311;SANTA BARBARA;2;1;110;5;8;6;5;6;5;6;12;53;11;11;10;3;4;4;6;12;61;5;0;0;0;0;1;0;0;6;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;2;0;1;1;2;4;1;0;11;0;0;1;1;0;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4357;5;ESCUELA BASICA VILLACURA;8;8311;SANTA BARBARA;2;1;110;1;7;2;2;0;2;4;3;21;2;3;6;3;4;2;2;2;24;1;0;0;0;0;2;0;0;3;1;0;1;1;0;0;0;0;3;0;0;1;1;1;1;1;1;6;1;0;0;0;0;0;3;0;4;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4358;3;ESCUELA MARIANO PUGA VEGA;8;8311;SANTA BARBARA;2;1;110;7;7;6;11;10;12;8;5;66;11;8;8;7;12;5;8;7;66;1;0;0;1;0;2;0;1;5;1;1;0;0;0;0;1;0;3;0;1;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4359;1;ESCUELA BASICA MANIL;8;8311;SANTA BARBARA;2;1;110;7;7;10;7;3;3;0;0;37;8;10;10;7;7;2;0;0;44;2;4;1;0;3;0;0;0;10;1;0;2;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4361;3;ESCUELA BASICA;8;8311;SANTA BARBARA;2;1;110;0;4;2;4;4;5;0;0;19;5;0;2;5;2;3;0;0;17;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4362;1;ESCUELA LO NIEVE;8;8311;SANTA BARBARA;2;1;110;0;0;0;0;0;3;0;0;3;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4365;6;ESCUELA RINCONADA;8;8311;SANTA BARBARA;2;1;110;2;1;2;2;3;0;5;0;15;2;1;2;4;2;0;6;2;19;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4368;0;ESCUELA LOS NOTROS;8;8311;SANTA BARBARA;2;1;110;2;3;2;5;1;5;0;0;18;4;1;0;1;1;4;0;0;11;0;0;1;1;2;0;0;0;4;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4372;9;ESCUELA QUILLAILEO;8;8311;SANTA BARBARA;2;1;110;1;4;1;2;1;7;6;9;31;3;0;4;1;3;3;5;2;21;1;1;1;0;1;0;1;2;7;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4373;7;ESCUELA BASICA;8;8311;SANTA BARBARA;2;1;110;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4374;5;ESCUELA BASICA PITRIL;8;8314;ALTO BIOBIO;2;1;110;1;5;4;7;3;0;0;0;20;4;1;5;2;1;3;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4375;3;ESCUELA RALCO LEPOY;8;8314;ALTO BIOBIO;2;1;110;11;11;9;9;15;12;7;9;83;11;8;11;8;7;9;19;10;83;0;0;3;0;0;1;0;0;4;0;0;2;2;0;0;0;0;4;1;0;0;0;0;1;0;1;3;0;0;0;0;0;1;0;0;1;1;2;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4379;6;ESCUELA CALLAQUI;8;8314;ALTO BIOBIO;2;1;110;3;8;3;5;7;2;0;0;28;4;11;6;8;5;4;0;0;38;0;5;2;0;2;0;0;0;9;1;1;2;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4382;6;COLEGIO SANTA BARBARA;8;8311;SANTA BARBARA;3;0;110;12;18;21;21;16;13;22;22;145;27;21;21;24;26;27;19;22;187;2;3;2;0;1;1;0;0;9;1;1;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;2;0;2;0;7;1;1;0;1;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4382;6;COLEGIO SANTA BARBARA;8;8311;SANTA BARBARA;3;0;310;25;19;18;11;0;0;0;0;73;19;21;14;28;0;0;0;0;82;1;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4383;4;ESCUELA PARTICULAR AGUA SANTA;8;8311;SANTA BARBARA;3;1;110;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4384;2;ESCUELA PARTICULAR QUEPUCA RALCO;8;8314;ALTO BIOBIO;3;1;110;2;4;3;2;6;1;5;2;25;5;5;7;6;0;2;3;5;33;1;0;0;0;0;1;0;0;2;2;2;0;0;0;0;1;0;5;0;0;0;0;0;0;2;2;4;0;0;0;0;1;1;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4386;9;ESCUELA PARTICULAR NUEVA GUAYALI;8;8314;ALTO BIOBIO;3;1;110;5;2;4;1;2;0;0;0;14;0;7;1;4;2;0;0;0;14;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4387;7;ESCUELA LAS PARCELAS;8;8311;SANTA BARBARA;3;1;110;4;1;4;5;0;1;0;0;15;5;2;2;0;2;0;0;0;11;0;0;0;2;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;3;1;1;1;0;1;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4389;3;ESCUELA PARTICULAR TRAPA TRAPA;8;8314;ALTO BIOBIO;3;1;110;7;6;8;2;1;1;0;0;25;9;11;3;5;6;5;0;0;39;3;1;2;2;0;1;0;0;9;3;1;1;0;0;0;0;0;5;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;4;1;1;1;0;1;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4391;5;ESCUELA EL CASTILLO;8;8311;SANTA BARBARA;3;1;110;6;4;4;3;6;6;6;6;41;8;3;9;6;5;6;5;7;49;4;0;1;0;0;2;1;0;8;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4392;3;ESCUELA BASICA QUILACO;8;8308;QUILACO;2;0;110;11;7;12;8;19;7;15;13;92;16;9;9;11;3;13;9;10;80;5;1;2;0;0;1;3;1;13;3;0;1;1;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;4392;3;ESCUELA BASICA QUILACO;8;8308;QUILACO;2;0;310;12;8;10;9;0;0;0;0;39;5;7;6;5;0;0;0;0;23;3;3;0;1;0;0;0;0;7;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
